clavy_id;titulo;editorial;fecha de publicación;lugar de publicación
63211;La trampa del arenal;Castalia;[2000];Madrid
63214;¡Él! Drama en un acto y en prosa;(R. Velasco, Imp.);1915;Madrid
63217;Los barrios bajos;(Tip. de los Hijos de M. G. Hernandez);1896;Madrid
63218;Historia del arte;Poseidón;1943-1944;Buenos Aires
63221;Los inocentes. Revista extravagante en un acto, en verso y prosa;(R. Velasco, Imp.);1896;Madrid
63222;La chavala. Zarzuela en un acto dividido en siete cuadros;Arregui y Aruej;1898;Madrid
63223;Las bravías. Sainete lírico en un acto, dividido en cuatro cuadros, basado en la comedia de Shakespeare La fiera domada;(R. Velasco Imp.);1896;Madrid
63224;La U.R.S.S. con los ojos abiertos;Grijalbo;1958;México
63225;Los madriles;[Libr. de Fernando Fe];1898;Madrid
63227;Los buenos mozos. Sainete lírico en un acto, dividido en cinco cuadros en prosa y verso;Sociedad de Autores Españoles;1900;Madrid
63228;El barquillero. Zarzuela en un acto y tres cuadros, en prosa y verso;Sociedad de Autores Españoles;1900;Madrid
63230;La chica del maestro. Sainete lírico en un acto, en prosa y verso;Sociedad de Autores Españoles;1903;Madrid
63231;La Revoltosa. Argumento del sainete en un acto y tres cuadros, en verso;Celestino González;1901;Valladolid
63232;El alma del pueblo. Zarzuela en un acto, dividido en tres cuadros, en verso y prosa;Sociedad de Autores Españoles;1905;Madrid
63234;El capote de paseo. Sainete lírico en un acto y tres cuadros;Sociedad de Autores Españoles;1904;Madrid
63235;Goebbels. Mefistófeles moderno;Grijalbo;1970;Barcelona
63236;Mariposas blancas. Comedia en dos actos y en prosa;Sociedad de Autores Españoles;1906;Madrid
63239;La tauromaquia;(Imp. de Pedro Núñez);[1897?];[Madrid]
63244;En Sierra Nevada. Crónica;(Tip. Lit. Vda. e Hijos de Sabatel);1900;Granada
63247;Medicina popular. Un capítulo en la historia de la cultura;El Progreso;1889;Madrid
63250;Los barrios bajos;(Tip. de los Hijos de M. G. Hernández);1895;Madrid
63252;Chismes y cuentos. Pasillo en un acto y en verso;Administración Lírico-Dramática;1889;Madrid
63253;La clase baja. Revista en un acto y ocho cuadros, en verso. Refundición de varias cosas;(R. Velasco, Imp.);1890;Madrid
63254;La calle de Toledo. Cuadro de costumbres en un acto y en verso;Administración Lírico-Dramática;1883;Madrid
63255;Los caballeros de Bois-Doré novela;[s.n.];1922;Madrid
63257;Rosario al Sol;Calpe;[1921];Madrid
63259;Pérez. Diálogo original y en verso. Emp.: ¿Es verdá lo que cuentan de tu padré (h. 2)... Fin.: si[n] haberte enterao de quién fue Pérez (h. 5v);;;S.XIX
63275;¡Rataplán!;López, Ed. Libr. Española;[s.a.];Barcelona
63277;Crónicas italianas;Espasa-Calpe;[1999];Madrid
63278;De compadre a compadre... Proverbio en un acto y en verso. Emp.: Vamos, hombre, ten mal calma (h. 2)... Fin.: va de compadre a compadre (h. 25);;;[ca. 1881]
63279;Crónicas italianas;Espasa-Calpe;[2000];Madrid
63281;Victoria Accoramboni. Rojo y negro;Espasa-Calpe;[1999];Madrid
63284;Cuentos al oido;(Imp. de José Blass y Cía.);1911;Madrid
63285;Cuentos;Atlántida;[1926?];Madrid
63286;Mariquita León. Novela original;Atlántida;1926;Madrid
63288;La abadesa de Castro;Espasa Calpe;1933;Madrid
63289;Tradiciones de Aracena;(Imp. de la Casa Velázquez);1926;Sevilla
63290;En los profundos infiernos o Zurrapas del siglo y Nuevas cartas del "Caballero de la Tenaza";(Imp. de Mendoza);1896;Huelva
63291;Tipos y costumbres;La Vanguardia;[1900];[Barcelona]
63298;Cancionero castellano;Renacimiento;1917;Madrid
63301;El Chispero. Semanario antiflamenquista;El Chispero;1914;[Madrid]
63302;Cancionero castellano;(Imp. de P. Fernández);1911;Madrid
63303;El silencio de la Cartuja;Renacimiento;[1916];Madrid
63304;Las aventuras de Tartarín de Tarascón;Dalmáu Carles, Pla;1930;Gerona
63305;Discurso en elogio del Excmo. Sr. D. Gaspar Núñez de Arce, censor de la Real Academia Española, leído en la Junta pública celebrada el día 15 de noviembre de 1903 para honrar su memoria;Est. Tip. de la "Rev. de Archivos, Bibl. y Mus.";1903;Madrid
63309;El haz de leña;D.C. Heath & Cía.;[1904?];Boston [etc.]
63310;Cuentos de Perrault;Dalmáu Carles, Pla;1930;Gerona
63312;Apuntes literarios con motivo de la muerte de Antonio Cánovas del Castillo;;1897;
63314;Carta de Manuel Reina a José del Castillo y Soriano. Puente Genil, 15 marzo 1895;;1895;
63316;¡Sursum corda! Poema;Libr. de Mariano Murillo;1900;Madrid
63317;Fábulas de La Fontaine;Dalmáu Carles, Pla;1928;Gerona
63318;La selva oscura. Poema;Hijos de M. G. Hernández;1898;Madrid
63320;Sus mejores versos;(Imp. de Sordomudos);1929;Madrid
63321;Sancho Gil;Prensa Moderna;[ca. 1920];Madrid
63323;Calumnias al clero;(Imp. "La Itálica");[1912];Madrid
63325;Cuentos y fábulas de Don Juan de La Fontaine;Dalmau Carles;[1959];Gerona
63326;Núñez de Arce. Apuntes para su biografía;(Imp. de los Hijos de M.G. Hernández);1907;Madrid
63329;Obras escogidas;Montaner y Simón;1911;Barcelona
63331;David Copperfield;Austral;2012;Madrid
63332;Quiero vivir mi vida. Novela;Biblioteca Nueva;1931;Madrid
63333;David Copperfield;Espasa Libros;D.L. 2011;Barcelona
63334;La educación de las niñas. Pedagogia;[s.n.];1919;Madrid
63335;Guirnalda de pensamientos. Poesías;(Est. Tip. de Luis Tasso);1872;Barcelona
63336;David Copperfield;Biblok;D.L. 2015;[Barcelona]
63337;Recuerdos de un ángel. Elegías a la memoria del niño José María del Olvido Quadros de Biedma, muerto a los seis años de edad;(Imp. del Memorial de Ingenieros);1874;Madrid
63338;Cádiz. Artes, letras, ciencias;[Cádiz];1877;Cádiz
63340;Cadenas del corazón;(Tip. La Mercantil);1881;Cádiz
63341;Blanca. Novela original;(Tip. La Mercantil);1882;Cádiz
63342;Los tramperos del Arkansas;[s.n.];S.a. 1921;Madrid
63343;La muerta y la viva. Novela original;(Tip. La Mercantil);1883;Cádiz
63344;Bernabé Tignol y su ballenanovela;[Caro Raggio;s.a.];Madrid
63347;Una idea de parisiense por página;Ediciones Españolas;[1918?];Madrid
63348;Bernabé Tignol y su ballenanovela;Caro Raggio;[1923];Madrid
63349;Salud y belleza. Secretos de higiene y tocador;Prometeo;[1918?];Valencia
63350;La madre y el niño;Fortanet;1920;Madrid
63351;Los espirituados (novela);Librería y Editorial Rivadeneyra;[1923];Madrid
63352;Moll Flanders (una aventurera del siglo XVII);[Zoila Ascasíbar];1933;Madrid
63353;Amadís;Sempere;[1924?];Valencia
63354;La rebeldía contra la civilización;Revista de Occidente;1926;Madrid
63355;La mujer fantástica (novela);Sempere;1924;Valencia
63356;David Copperfield;Espasa-Calpe;[1999];Madrid
63357;Tesoro de la belleza (arte de seducir);Sempere;[1924];Valencia
63358;David Copperfield :novela;Espasa-Calpe;1943;Madrid
63359;Gloriosa vida y desdichada muerte de don Rafael del Riego (un crimen de los Borbones);Biblioteca Nueva;1931;Madrid
63361;Auras de otoño. Cuentos para niños y niñas;Libr. de Antonio J. Bastinos, Ed.;1897;Barcelona
63362;Grandeza y decadencia de los romanoshistoria;[Calpe];1920;Madrid [etc.]
63364;Del Niger al Nilo;Calpe;[1921-1922];[Madrid]
63365;Los niños de las ruinas;Antonio J. Bastinos;1901;Barcelona
63367;Cocos y hadas. Cuentos para niñas y niños;Libr. de Antonio J. Bastinos, ed.;1899;Barcelona
63368;Psicología del razonamiento;Artes de la Ilustración;1922;Madrid
63369;Los molinos de Levante y otras narraciones;Libr. de Perelló y Vergés;1915;Barcelona
63372;Grandeza y decadencia de los romanosHistoria;[Espasa-Calpe];1930;Madrid
63373;Manual de El visitador del pobre;(Imp. de Tejado);1863;Madrid
63374;Grandeza y decadencia de los romanos;Espasa-Calpe;[1942];[Madrid]
63375;Apelación al público de un fallo de la Real Academia Española. Poema presentado a la misma en el último Certamen Extraordinario;(Imp. de Anoz);1861;Madrid
63377;Dos hermanas. Novela original;(Tip. La Mercantil);1884;Cádiz
63378;Antología de Rousseau;Publicaciones de la Revista de Pedagogía;1931;[Madrid]
63379;Las apariencias. Novela original;(Tip. La Mercantil);1884;Cádiz
63382;La educación de las niñas. Pedagogia;[s.n.];1934;Madrid
63383;El secreto de un crimen. Novela original. El mayor castigo: leyenda dramatica en tres actos y en verso;(Tip. La Mercantil);1884;Cádiz
63384;Novelas cortas;Biblioteca Universal;1889;Madrid
63385;Los tramperos del Arkansas;[Espasa-Calpe];[1936];Madrid
63386;La marquesita. Novela original;(Tip. La Mercantil);1892;Cádiz
63387;Los tramperos del Arkansas;Espasa-Calpe;[1967];Madrid
63388;Ahasvérus;(El Progreso Tipográfico);1890;Madrid
63391;El adolescente aprendiz;Luis Miralce;[1967];Barcelona
63392;La voz de los muertos;F. Sampere y Compañía;[1911];Valencia
63393;Higiene mental del escolar;Luis Miracle;[1967];Barcelona
63394;Modelos de cartas;Prometeo;[191-?];Valencia
63395;La formación del educador;Luis Miracle;[1967];Barcelona
63397;Últimos modelos de cartas;Sempere;[192-?];Valencia
63398;Labor psicológica del educador;Ruy Díaz;[1968];Buenos Aires
63399;Notas del alma. Cantares;(Imp. de Fernando Fé);1901;Madrid
63400;Higiene mental del escolar;Luis Miracle;[1968];Barcelona
63401;La protección y la higiene de los niños. Boceto de estudio;El Campeón del Magisterio;1904;Valencia
63402;Higiene mental del escolar;Luis Miracle;[1968];Barcelona
63404;El adolescente aprendiz;Luis Miracle;[1967];Barcelona
63405;Los Evangelios y la segunda generación cristiana;F. Sempere y Cía.;[1900?];Valencia
63406;Urbanidad (estudio de las reglas de conducta);Seix & Barral Hnos.;1918;Barcelona
63409;Poema del cisne y la princesa. Sonetos;Libr. de Hernando;1911;Madrid
63412;El adolescente aprendiz;Luis Miracle;[1966];Barcelona
63413;Horas de Inspiración. Poesías;(Imp. de Suárez y Cía.);1875;Madrid
63414;Higiene mental del escolar;Luis Miracle;[1966];Barcelona
63415;Lazos rotos. Drama en tres actos y en verso;(Imp. y Libr. de Nicolás Moya);1884;Madrid
63416;Manual práctico del test de Rorschach;Rialp;[1965];Madrid
63417;Álbum de la Trocha. Breve reseña de una excursión feliz desde Cienfuegos a San Fernando recorriendo la línea militar;Imp. y Papelería "La Universal" de Ruiz y Hermano;1897;La Habana
63418;Horas de inspiración. Poesías;(Imp. de Soto Freire, ed.);1867;Lugo
63419;Higiene mental del escolar;Planeta;1980;Barcelona
63420;Los míseros;La Novela para Todos;[1916];[Madrid]
63423;La formación del educador;Planeta;1980;Barcelona
63424;Fisiología del placer;Maucci;[1913?];Barcelona
63427;La cocina moderna;Prometeo;[ca. 1918];Valencia
63429;Los anticuarios. Novela;Biblioteca Nueva;[1921];Madrid
63430;El adolescente aprendiz;Planeta;1980;Barcelona
63431;La rampa. Novela;Renacimiento;1917;Madrid
63433;Confidencias de artistas;Sociedad Española de Librería;[1917?];Madrid
63435;Los inadaptados. Novela;F. Sempere y Cía.;[1909?];Valencia
63436;El adolescente aprendiz;Luis Miracle;[1968];Barcelona
63437;El divorcio en España;Viuda de Rodríguez Sierra;1904;Madrid
63439;Loca por razón de Estado. La princesa Luisa de Bélgica;Viuda de Rodríguez Serra;1904;Madrid
63442;Manual práctico del test de Rorschach;Rialp;D.L. 1979;Madrid
63443;Giacomo Leopardi (su vida y sus obras);F. Sempere y Cía.;[1911?];Valencia
63446;El adolescente aprendiz;Luis Miracle;[1970];Barcelona
63447;Mis viajes por Europa;V. H. de Sanz Calleja;[191-?];Madrid
63448;Manual práctico del test de Rorschach;Rialp;[1972];Madrid
63449;La mujer en el hogar (economía doméstica). Guía de la buena dueña de casa;F. Sempere y Cía.;[1909?];Valencia
63450;Lirios. Poesías originales;(Imp. Regional);1897;Tuy (Pontevedra)
63452;La tragedia de mi vida("De Profundis" completo);Biblioteca Nueva;1931;Madrid
63455;La lira cristiana. Poesías;(Imp. de Vilchez);1857;Granada
63456;Historia del arte;Renacimiento;[1927?];Madrid
63457;Emma Delaunay.  Novela;(Imp. de la Revista Mercantil);1893;Manila
63459;Consuelos para una madre. Ofrenda a la Santísima Virgen;(Imp. de Mariano Tenllado);1898;Lucena (Córdoba)
63460;Historia de la República romana;Revista de Occidente;[1926];Madrid
63461;Cuadros religiosos;Pueyo;1925;Madrid
63462;Vampiresa;La Revista Blanca;[ca. 1920];Barcelona
63463;Cervantes;[s.n.];1926;Madrid
63464;Dios es el rey de los reyes. Drama sacro en un acto y en verso;(Imp. de Juan M. de Losada);1853;México
63466;Religión y patriotismo. Descripción del pensamiento profano y religioso con que el Excmo.  Ayuntamiento de esta ciudad ha dispuesto adornar la plaza de Bib-rambla el día del Santísimo Corpus Christi en el presente año de 1853 ...;(Imp. y Libr. de José M. Zamora);1853;Granada
63469;Anatole France en zapatillas;Biblioteca Nueva;1925;Madrid
63470;Hernán Cortés y sus hazañas;La Lectura;1914;Madrid
63472;Cuentos de Marineda;Pueyo;[1920?];Madrid
63473;La decadencia del mundo antiguo;Revista de Occidente;[1925];Madrid
63474;Cuentos de la tierra (obra póstuma);Atlántida;1922;Madrid
63476;Penumbras. Colección de poesías;[s.n.];1880;[s.l.]
63478;Agua de nieve (novela);(Imp. de Juan Pueyo);1919;Madrid
63480;Romances y cantares;(Imp. de Antonio Otero);1895;Orense
63484;Civilización de los antiguos pueblos mexicanos. Disertación histórica leída por su autora en el Ateneo de Madrid en la noche del 17 de junio de 1890;(Imp. de M. P. Montoya);1890;Madrid
63485;La madre de Paco Pardo;(Est. Tip. "Sucesores de Rivadeneyra");1898;Madrid
63487;¿Culpa o expiación? Novela original con retrato y biografía de la autora;(Ofic. Tip. de la Secretaría de Fomento);1890;México
63488;Diccionario de la música técnico, histórico, bio-bibliográfico;(Est. tip. de San Francisco de Sales);1900;Madrid
63492;La mujer juzgada por una mujer;(Ofic. Tip. de la Secretaría de Fomento);1887;México
63493;Inauguración de estatua de la Pasionaria en Valencia;;[1937];
63494;Cartas de María de la Concepción Gimeno a Manuel Catalina;;1873;
63496;El secreto de las olas;Ginés Carrión;1907;Madrid
63497;Diccionario de la música técnico, histórico, bio-bibliográfico;(Est. tip. de San Francisco de Sales);1900;Madrid
63499;Por la España pintoresca. Viajes;Antonio López, ed., Libr. Española;[1897?];Barcelona
63500;Por Francia y por Alemania (crónicas de la Exposición);La España;[ca. 1890];Madrid
63501;Hombres y mujeres de antaño (semblanzas);Antonio López;[1896]];Barcelona
63502;Al pie de la torre Eiffel (crónicas de la exposición);La España Editorial;[1889];Madrid
63503;Morriña (historia amorosa);Sucesores de N. Ramirez y Cía., ed.;1889;Barcelona
63504;Arco iris. Cuentos;López, Ed., Libr. Española;[1895];Barcelona
63505;La madre naturaleza (segunda parte de Los pazos de Ulloa);Daniel Cortezo y Cía.;1887;Barcelona
63506;Mi romería;(Imp. y Fundición de M. Tello);1888;Madrid
63508;El cisne de Villamorta;Libr. de Fernando Fé;1885;Madrid
63509;Jaime;(Imp. Berger-Levrault & Cie.);1886;Nancy
63512;La dama joven;Bibl. "Arte y Letras";1885;Barcelona
63514;San Francisco de Asís (siglo XIII);(Libr. de Miguel Olamendi);1882;Madrid
63515;La cuestión palpitante;(Imp. Central a cargo de V. Saiz);1883;Madrid
63516;Grandeza y decadencia de los romanos;Espasa-Calpe;[1962];[Madrid]
63518;Grandeza y decadencia de los romanoshistoria;[s.n.];1943;Madrid
63519;Un viaje de novios;(Imp. de Manuel G. Hernández);1881;Madrid
63520;La prodigiosa isla de las damas. Historia de un archipiélago imaginario;[s.n.];1925;Madrid
63521;Belcebú (novelas cortas);V. Prieto y Cía.;1912;Madrid
63523;Cuarenta días en la Exposición;Renacimiento;[1911?];Madrid
63524;La cultura romana;Calpe;1925;Madrid
63525;Dulce dueño;Renacimiento;1911;Madrid
63527;La musa del arroyo;Renacimiento;1911;Madrid
63528;Cuentos nuevos;V. Prieto y Cía.;1910;Madrid
63529;La cultura romana;"Calpe";1925;[Madrid]
63530;Teatro;(R. Velasco, Imp.);[1909?];Madrid
63531;Dominique;Lib. y Edit. Madrid;[1925];Madrid
63532;La sirena negra. Novela;M. Pérez Villavicencio;1908;Madrid
63534;En tranvía (cuentos dramáticos);(Est. Tip. de Idamor Moreno);[1899?];Madrid
63535;Un destripador de antaño (historias y cuentos regionales);(Est. Tip. de Idamor Moreno);[1899?];Madrid
63536;El niño de Guzmán. Novela;(Est. Tip. de Idamor Moreno);[1899?];Madrid
63537;Cuentos sacro-profanos;(Est. Tip. de Idamor Moreno);[1899?];Madrid
63538;Al pie de la torre Eiffel;(Est. Tip. de Idemor Moreno);[1899?];Madrid
63539;Essais amoreux d'un homme ingénu;F. Rieder et Cie.;1924;Paris
63540;El vestido de boda. Monólogo escrito expresamente para Balbina Valverde;(Est. Tip. de Idamor Moreno);[1898?];Madrid
63542;Vida contemporánea (costumbres);Antonio López, ed., Libr. Española;[1896?];Barcelona
63543;Los pazos de Ulloa. Novela;Renacimiento;[1891];Madrid [etc.]
63544;La piedra angular. Novela;(Imp. de A. Pérez Dubrull);1891;Madrid
63545;La batalla de Bailén. Narración histórica;Oficinas de "La Última Moda";1898;Madrid
63547;El alcalde de Móstoles. Narración histórica;Oficinas de "La Última Moda";1898;Madrid
63548;El sitio de Gerona. Narración histórica;Oficinas de "La Última Moda";[1898];Madrid
63549;¡Qué viene el Drake! (defensa de Puerto Rico). Narración histórica;La Última Moda;[1898];Madrid
63552;Los somatenes del Bruch. Narración histórica;(Oficinas de "La Última Moda");[1898];Madrid
63553;Guía artística. Reseña histórica del teatro y la declamación y nociones de poesía y literatura dramática;(Tip. de los Hijos de R. Álvarez);1903;Madrid
63555;Ráfagas. Poesías;(Imp. de Manuel Cerbán);1889;Málaga
63557;Cuentos andaluces;Bernardo Rodríguez Serra;[1901];Madrid
63559;Cartucherita. Novela andaluza;Libr. de Fernando Fe;1898;Madrid
63564;Mala faena. Sainete andaluz en un acto y tres cuadros, escrito sobre el pensamiento de un cuento de D. Arturo Reyes, en prosa y verso;Sociedad de Autores Españoles;1908;Madrid
63568;Un cobarde. Berilos, palabras, palabras;Libr. de Pueyo;[1909];Madrid
63569;Princesa de fábula;(Imp. Artística de José Blass y Cía.);1910;Madrid
63571;Princesa de fábula y Cambio de postura. Novelas;Perlado, Páez y Cía.;1910;Madrid
63572;De los malditos, de los divinos: anécdotas, comentarios, juicios críticos;Imp. Clásica Española;1914;Madrid
63584;Andantes y alegros. Versos;(Imp. de A. Flórez y Cía.);1877;Madrid
63587;Cromos y acuarelas (cantos de nuestra época);(Imp. de Fortanet);1878;Madrid
63589;El tesoro de los lagos de Somiedo;Libr. de la Viuda de Pueyo;1916;Madrid
63590;Los placeres y los días;Alianza;2005;Madrid
63591;La humanidad y los césares (suscitaciones teosóficas con motivo de la guerra actual);Libr. de la Viuda de Pueyo;1916;Madrid
63592;Del amor;Alianza Editorial;2003;Madrid
63593;La ciencia hierática de los mayas (contribución para el estudio de los códices Anáhuac);(Libr. de Pueyo);1911;Madrid
63594;Jean Santeouil ; Los placeres y los días ; Parodias y miscelánea ; Ensayos litearios;RBA;D.L. 2004;[Barcelona]
63595;Hacia la gnosis. Ciencia y teosofía;Lib. de Pueyo;[1909];Madrid
63596;Paseos por Roma;Alianza Editorial;[2007];Madrid
63597;Por las grutas y selvas del Indostán;Libr. de la Viuda de Pueyo;1918;Madrid
63598;Crónicas italianas;Alianza;2008;Madrid
63599;De Sevilla al Yucatán. Vaje ocultista a través de la Atlántida de Platón;[Pueyo];1918;Madrid
63600;Rojo y negrocrónica del siglo XIX;Alianza;[2006];Madrid
63601;Wagner, mitólogo y ocultista (el drama musical de Wagner y los misterios de la Antigüedad);Libr. de la Viuda de Pueyo;1917;Madrid
63602;Madame Bovary;Alianza;[2006];Madrid
63604;Sodoma y Gomorra;Alianza Editorial;2011;Madrid
63605;Hacia la gnosis. Ciencia y teosofía;Pueyo;1921;Madrid
63606;El tiempo recobrado;Alianza Editorial;2011;Madrid
63607;Simbología arcaica. Comentarios a "La doctrina secreta" de H. P. Blavatsky, fundadora de la Sociedad Teosófica;Pueyo;1921;Madrid
63608;La Cartuja de Parma;Alianza Editorial;[2008];Madrid
63609;Páginas ocultistas y cuentos macabros;Pueyo;1919;Madrid
63610;Un alma de Dios;Nórdica Libros;2010;Madrid
63613;En suspensión de pagos. Novela;Prensa Gráfica;[1924];Madrid
63614;Discurso sobre las ciencias y las artes ;Discurso sobre el origen y los fundamentos de la desigualdad entre los hombres ; Emilio o La educación ; El contrato social;Gredos;D.L. 2011;Madrid
63615;Una mártir del siglo XIX. Helena Petrovna Blavatsky, fundadora de la Sociedad Teosófica;Pueyo;1924;Madrid
63616;La prisionera;Alianza Editorial;2011;Madrid
63617;El velo de Isis o Las mil y una noches ocultistas;Pueyo;1923;Madrid
63618;La fugitiva;Alianza Editorial;2011;Madrid
63619;Del árbol de las Hespérides (cuentos teosóficos españoles);Pueyo;1923;Madrid
63620;Madame Bovary;Alianza Editorial;2012;Madrid
63621;De Sevilla al Yucatán. Viaje ocultista a través de la Atlántida;Lib. Fernando Fe;[1924?];Madrid
63625;Por el reino encantado de Maya. Parábolas y símbolos;Pueyo;1921;Madrid
63628;Paseos por Roma;Alianza Editorial;2015;Madrid
63629;La Ilustración Republicana Federal;[La Ilustración Republicana Federal];1871-1872;Madrid
63630;Madame Bovary;Alianza Editorial;2014;Madrid
63631;Notas de Enrique Rodríguez-Solís al Contador del Teatro del Circo;;1872;
63633;Cosas del tapete verde;Atlántida;1930;Madrid
63634;Los caracteres o Las costumbres de este siglo;Hermida;2013;Paracuellos de Jarama, Madrid
63635;Reseña histórica de las monarquías españolas;Estab. Tip./Editorial de Manero;1869;Barcelona
63637;La mujer defendida por la historia, la ciencia y la moral. Estudio crítico;(Imp. y Estereotipia de El Imparcial);1877;Madrid
63639;Las extraviadas (cuadros del natural). Segunda parte del estudio crítico La mujer;(Imp. de Fernando Cao y Domingo de Val);1882;
63640;Madame Bovary;Círculo de Lectores;D.L. 2015;Barcelona
63641;La Ilustración Popular;[La Ilustración Popular];1873;Madrid
63643;Carta de Enrique Rodríguez Solis a Manuel Catalina. Madrid, 27 febrero 1874;;1874;
63644;Majas, manolas y chulas. Historia, tipos y costumbres de antaño y ogaño;(Imp. de Fernando Cao y Domingo de Val);1889;Madrid
63645;Historia del Partido Republicano Español (de sus protagonistas, de sus tribunos, de sus héroes y de sus mártires);(Imp. de Fernando Cao y Domingo de Val);1892-1893;Madrid
63646;Roma eterna;s.n.;s.a.;[S.l.
63647;Los guerrilleros de 1808. Historia popular de la Guerra de la Independencia;(Imp. de Fernando Cao y Domingo de Val);1887-1888;Madrid
63648;Espronceda. Su tiempo, su vida y sus obras. Ensayo histórico-biográfico;(Imp. de Fernando Cao y Domingo de Val);1889;Madrid
63649;El misticismo y las perturbaciones del sistema nervioso;(Imp. Popular);1893;Madrid
63650;Miscelanea literaria;[José Rodríguez];1893;Madrid
63651;Tik-Nay. (El payaso inimitable). Novela;Luis Tasso;1900;Barcelona
63652;Amar a oscuras [novela];(Imp. de José Rodríguez);1894;Madrid
63657;La ciudad doliente;(Tip. Calle de San Lucas, 5);1919-1922;Madrid
63660;La toriada;Imp. Sur;[1928];Málaga
63661;El navío negrero y otros poemas de Castro Alves;Alejandro Pueyo;1930;Madrid
63663;La virgen desnuda. Novela;Libr. de Gregorio Pueyo;[1910];Madrid
63664;Las ciudades de México: Mérida, Guadalajara, Campeche. Poesías;(Imp. Constitucionalista);1919;Mérida, Yucatán
63665;Como las nubes. Poesías;Libr. de Pueyo;[1909?];Madrid
63666;Noche. Novela social;Juan Muñoz Sánchez;[1888];Madrid
63667;Los reyes en el destierro. Drama en tres actos y en prosa;(R. Velasco, Imp.);1899;Madrid
63671;Calvario;El Cuento Semanal;[1910];Madrid
63672;Fabiola;Hernando;1948;Madrid
63673;Cartas de Alejandro Sawa a José del Castillo y Soriano;;S.XIX;
63674;El pontificado y Pío IX (apuntes históricos);(Imp. del Centro Consultivo);1878;Málaga
63675;La mujer de todo el mundo;(Est. Tip. de Ricardo Fe);1885;Madrid
63676;Declaración de un vencido. Novela social;Administración de la Academia;1887;Madrid
63678;El gusano de luz. Novela andaluza;López, Ed., Libr. Española;[1889];Barcelona
63679;Quo vadis?;Hernando;1958;Madrid
63680;La corrida de toros;E. Gutiérrez y Cía.;1889;Madrid
63683;Los últimos días de Pompeya;Hernando;1958;Madrid
63684;En el umbral del misterio;Libr. de Pueyo;1909;Madrid
63685;FabiolaCardenal Wiseman ; adaptación de Isabel Tobalina ; ilustraciones de Rivas;Hernando;1957;Madrid
63690;Almanaque literario;Plutarco;1935;Madrid
63692;La mujer de su casa;Gras y Cía.;1883;Madrid
63693;Cuadros de la guerra;(Imp. de la Propaganda Literaria);1880;Ávila
63695;Cartas a un obrero;(Imp. y Enc. de La Editorial Vizcaína);[1880];Bilbao
63696;Estudios penitenciarios;(Imp. de T. Fortanet);1877;Madrid
63697;La mujer del porvenir;Félix Perié;1869;Sevilla
63698;El reo, el pueblo y el verdugo, o la ejecución pública de la pena de muerte;[s.n.];1867;[S.l.]
63699;De la beneficencia en Inglaterra y en España. Informe leído por el Excmo. Sr. D. Salustiano de Olózaga en la Academia de Ciencias Morales y Políticas ...;(Imp. Nacional);1864;Madrid
63702;Artículos sobre beneficiencia y prisiones;Libr. de Victoriano Suárez;1900-1901;Madrid
63704;Informes presentados en los Congresos Penitenciarios de Estocolmo, Roma, San Petersburgo y Amberes;Libr. de Victoriano Suárez;1896;Madrid
63705;El visitador del pobre;(Est. tip. "Sucesores de Rivadeneyra");1894;Madrid
63706;Mariana de Neoburgo, reina de España;Espasa Calpe;1938;Madrid
63707;Doña Concepción Arenal en la ciencia jurídica, sociológica y en la literatura;Libr. de Victoriano Suárez;1894;Madrid
63710;Mariana de Neoburgo Reina de España;Espasa-Calpe;1938;Madrid
63716;Pascual y los saboyanos. Comedia en un acto;Libr. de Antonio J. Bastinos, ed.;1897;Barcelona
63718;Doña Concepción del Arenal y los desvalidos. Discurso pronunciado por D. Manuel de Cossío y Gómez-Acebo, abogado del Estado, en la velada celebrada por la Sociedad Recreativa e Instructiva de Artesanos de La Coruña, el 8 de agosto de 1914, con motivo del Segundo Congreso Penitenciario Español;Patronato Social de Buenas Lecturas;[1914?];Madrid
63720;Pensamientos;(Imp. Provincial);1920;Madrid
63722;Una celebridad desconocida: Concepción Arenal;Administración de Razón y Fé;1914;Madrid
63728;Las escuelas populares danesas de adultos y su desenvolvimiento en la población campesina;Francisco Beltrán;[1930];Madrid
63729;Lecturas instructivas para los niños. Páginas de la naturaleza;(Imp. Romero);1888;Madrid
63730;El Padre Juan. Drama en tres actos y en prosa;(R. Velasco, Imp.);1891;Madrid
63731;La siesta. Colección de artículos;(Tip. de G. Estrada);1882;Madrid
63733;Sentir y pensar. Poema cómico;Florencio Fiscowich;1884;Madrid
63734;Rienzi el tribuno. Drama trágico en dos actos y epílogo;(Imp. de José Rodríguez);1876;[Madrid]
63736;Amor a la patria. Drama trágico en un acto, original y en verso. Emp.: Al fin vienes, por Dios, que tu tardanza (h. 5) ... Fin.: que no quiere ser francesa (h. 33v);;;1877
63741;Rojo y negrocrónica del siglo XIX;Alianza Editorial;1985;Madrid
63742;Alma de Dios. Comedia lírica de costumbres populares, en un acto, dividido en cuatro cuadros original, en prosa;(R. Velasco, Imp.);1918.;Madrid,
63744;Al pie del Chimborazo (rimas). Obra póstuma;Jouvín;1931;Guayaquil (Ecuador)
63748;La musa nueva. Selectas composiciones poéticas coleccionadas;C. Gasca;[1908];Zaragoza
63750;La ciudad automática;Espasa-Calpe;1934;Madrid
63751;Meditaciones metafísicas;Orbis;D.L. 1985;[Barcelona]
