clavy_id,"editorial","titulo","lugar de publicaci�n","fecha de publicaci�n"
65096,"Calpe","Últimas cartas de Jacobo Ortiz. Novela",,
65097,"[Espasa-Calpe]","Diana de gaita (poemas)",,
65098,"Thomas Nelson and Sons","Antología de los mejores poetas castellanos",,
65100,"[s.n.]","Cisneros y su siglo",,
65101,"(Imp. de Alrededor del Mundo)","San Francisco de Asís (siglo XIII)",,
65102,"Espasa-Calpe","Sor Patrocinio",,
65103,"Cervantes","Iberismo y germanismo. España ante el conflicto europeo (tres estudios)",,
65104,"C. Weller & Co.","Mata Hari. Das Geheimnis ihres Lebens und ihres Todes",,
65106,"[Est. Tip. de Fortanet]","París-Madrid. Un viaje en el año 19",,
65107,"(Imp. de ""Alrededor del Mundo"")","Ellas y ellos o ellos y ellas. Novela",,
65108,"Ribas y Ferrer","El tío de todos. Novela original",,
65109,"La Novela Mundial","Justicia. Novela",,
65110,"La Novela Mundial","En el alegre Madrid de 1905. Novela",,
65112,"Centro Universitario","Introducción a la filosofía",,
65113,"Lux","XV sonetos de Rafael Sánchez Mazas para XV esculturas de Moisés de Huerta",,
65116,"[s.n.]","La ciudad doliente",,
65118,"Tip. de Manuel G. Hernández","Discursos leídos ante la Real Academia de Ciencias Morales y Politicas en la recepción pública del Excmo. Sr. D. Aureliano Linares Rivas el domingo 8 de Junio de 1890",,
65119,"Calpe","Tres cuentos",,
65121,"[El Correo de la Mañana]","Vargueño de saudades",,
65122,"[Imp. Clásica Española]","Del poema eterno",,
65123,"América","Hombres e ideas extranjeros",,
65125,"La España Moderna","Historia de la España contemporánea, 1788-1898",,
65127,"E. Giraud","Le naturalisme",,
65128,"""El Fenix""","El poema del trabajo (prosas)",,
65129,"Vda. de C. Bouret","Maravillas. Novela funambulesca",,
65130,"R. D. Cortina","Amparo. Novela en español y en inglés",,
65131,"Cassell Pub. Co.","A wedding trip",,
65133,"Editores Reunidos","El secreto de la abuela",,
65134,"Renacimiento","Mujeres del Quijote. 2ª ed.",,
65135,"[Lit. e Imp. Salesiana]","Rumores del campanario. Novelas y cuentos breves",,
65138,"Calpe","Viaje por España",,
65141,"Daniel Jorro","Grandeza y decadencia de Roma",,
65142,"(Imp. de Primitivo Fernández)","Notas de un voluntario. Guerra de Melilla, 1909",,
65144,"Calleja","De los nombres de Cristo",,
65146,"D. Jorro","Historia de la filosofía moderna",,
65147,"Carlos Bailly- Baillière","De la libertad moral o libre albedrío. Cuestiones físico-psicológicas sobre este tema ...",,
65149,"Imp. de José Rodríguez","Herir en la sombra. Drama en tres actos y en verso",,
65150,"Bailly-Bailliere","De la experimentacion fisiológica como prueba pericial en los casos de envenenamiento",,
65151,"Pueyo","El jayón. Drama en tres actos",,
65152,"[s.n]","La influencia del Romancero en Guillén de Castro",,
65154,"Espasa-Calpe","Meditaciones suramericanas",,
65156,"Antonio Virgili","Vicisitudes y anhelos del pueblo español",,
65158,"Pueyo","Lazarillo español",,
65159,"[Junta de Propaganda Patriótica y Ciudadana]","La obra de la Dictadura. Sus cuatro últimos artículos",,
65161,"Reportajes","Opiniones sobre ""Mi rebelión en Barcelona"" de Manuel Azaña",,
65162,"(Imp. de Juan Pueyo)","Política de fandango y gobierno de castañuelas",,
65163,"[Carranza & Cía.]","Cuentos de acero",,
65165,"Montaner y Simón","Vida de la Virgen María",,
65167,"Renacimiento","Las raíces. Novela",,
65168,"Renacimiento","Europa se va. Novela",,
65169,"Renacimiento","El deseo. Padre e hijo. El amor vedado. El sueño familiar. Novelas",,
65170,"Compañía Ibero-Americana de Publicaciones (CIAP)","Memorias de un vagón de ferrocarril",,
65171,"Renacimiento","La cita. Novelas",,
65172,"Maucci","Dos años en América. Impresiones de un viaje por Buenos Aires, Montevideo, Chile, Brasil, New York y Cuba",,
65173,"(Imp. de Fernando Cao y Domingo de Val)","Panorama literario. Colección de estudios históricos y biográficos, artículos, cuentos, leyendas y poesías",,
65174,"V.H. de Sanz Calleja","La interina. Historia verdadera de una niña de quince años",,
65176,"B. H. Sanborn","El Abencerraje, según Antonio de Villegas",,
65177,"Revista de Occidente","Luna de copas (novela)",,
65178,"Renacimiento","Traición por traición. Novela",,
65179,"Biblioteca del Más Allá","El diablo. Su vida y su poder. Toda su historia y vicisitudes",,
65180,"Biblioteca Nueva","Ideario español. Ideario de Ganivet",,
65181,"La Gaceta Literaria","Vírulo mediodía",,
65182,"(Imp. de Juan Pueyo)","Los nocturnos del generalife",,
65183,"[Imp. de J. F. Zabala]","Garba. Poesías",,
65184,"Mundo Latino","Doña María de Padilla. La cena de los cardenales",,
65185,"Mundo Latino","Las granadas de rubíes",,
65186,"Rafael Caro Raggio","Puerto de sombra. Novela",,
65187,"El Adelantado","Senos",,
65188,"Espasa-Calpe","Nido de cigüeñas. Novela",,
65189,"(Tip. de Zambrana Hnos.)","Curiosidades malagueñas. Colección de tradiciones, biografías, leyendas, narraciones, efemérides, etc.",,
65190,"[Ramona Velasco]","Itinerarios españoles. Alma vasca",,
65195,"W. W. Norton & Company, inc.","Selections from Pérez de Ayala",,
65197,"(Tip. de Manuel G. Hernández)","El secreto",,
65198,"Valero Díaz","El país del sol (España). Poesías",,
65200,"Cervantes","El mundo de los gnomos",,
65201,"Espasa-Calpe","Ciudades de ensueño. Constantinopla, Jerusalén, Atenas, Damasco, Nikko",,
65204,"Sempere","Gollerías",,
65205,"Sempere","El circo. (Primer cronista oficial del circo)",,
65206,"[s.n.]","Cinelandia. Novela grande",,
65207,"World Book Company","Teatro de ensueño",,
65208,"B. H. Sanborn & Co.","El ama de la casa. Comedia en dos actos",,
65209,"Biblioteca Hispania","La garra. Drama en dos actos y en prosa",,
65210,"Biblioteca Hispania","En cuerpo y alma. Comedia en dos actos y en prosa",,
65211,"Hernando","Varón de deseos. Novela",,
65213,"Biblioteca Nueva","Ideario español. Costa",,
65215,"Renacimiento","Castilla madre Salamanca. (De la tierra, de las piedras y de los hombres)",,
65216,"Matheu, Marqués de Cubas","Galdós y su obra. Nuevo estudio crítico-filosófico de la persona del inmortal novelista y su genio creador, desenvolviéndose y desarrollándose aquélla y éste en sus obras",,
65218,"Imp. de los hijos de J. A. García","La dama elegante. Manual práctico y completísimo del buen tono y del buen orden doméstico",,
65219,"Est. tip. de  J. Gamades","La voz de una madre [consejos e instrucciones a su hijo]",,
65220,"Imp. de J. C. Frenckell e Hijo","Granada la bella",,
65221,"Lib. de la Viuda de Pueyo","Sus mejores páginas",,
65222,"Libr. Internacional","El espejo del diablo. Cuentos",,
65224,"Espasa-Calpe","Un año en el otro mundo",,
65225,"Biblioteca Nueva","Un año en el otro mundo",,
65227,"Ricardo Fe","Cantares",,
65228,"Imp. de Henrich y Cía.","Morriña. (Historia amorosa)",,
65229,"Administración","Los pazos de Ulloa. Novela",,
65231,"Bernardo Rodríguez","Discurso leído ante la Real Academia Española en la recepción pública del Sr. D. Ricardo León y Román y contestación del Excmo. Sr. D. Antonio Maura y Montaner, celebrada el 17 de enero de 1915",,
65232,"Gustavo Gili","Sevilla y el andalucismo",,
65233,"Sucesores de N. Ramírez y Cía.","Insolación. Historia amorosa",,
65234,"Pueyo","La Corte de los Poetas. Florilegio de rimas modernas",,
65236,"Tip. Yagües","Un libro de estampas. Discurso leído por D. José Francés, en el acto de su recepción pública, y contestación de D. Marceliano Santa María, el día 4 de febrero de 1923",,
65237,"El Libro Popular","La araña",,
65239,"Ministerio de Instrucción Pública","Proa de estrellas",,
65241,"Compañía Ibero-americana de Publicaciones","Vinos de España",,
70601,"Juventud","Catalina la Grande",,
70602,"Juventud","Catalina la Grande",,
70701,"Juventud","La buena tierra",,
70803,"[Calpe]","La abadía de Northanger",,
70804,"Calpe","Silas Marner",,
70805,"Calpe","Silas Marner",,
70806,"Planeta","Novelas",,
70807,"Planeta","Novelas",,
70808,"Araluce","Orlando furioso",,
70809,"Araluce","Orlando furioso",,
70810,"Araluce","Orlando furioso",,
70811,"Araluce","Historias de Esquilo",,
70812,"Araluce","Historias de Esquilo",,
70813,"Araluce","Viajes de Gulliver a Liliput y Brobdingnac",,
70814,"Araluce","Viajes de Gulliver a Liliput y Brobdingnac",,
70815,"Araluce","Viajes de Gulliver a Liliput y Brobdingnac",,
70816,"Araluce","Historias de Eurípides",,
70817,"Araluce","Historias de Eurípides",,
70818,"Araluce","Historias de Shakespeare",,
70819,"Araluce","Historias de Shakespeare",,
70820,"Araluce","La leyenda de Sigfrido",,
70821,"Araluce","La leyenda de Sigfrido",,
70823,"Araluce","La Ilíada o El sitio de Troya",,
104302,"[s. n.]","La Peregrinación inmóvil. Versos de…",,
104303,"Espasa-Calpe, Sociedad Anónima","Tres sombras. Novela",,
104304,"Impresores, Concha Méndez y Manuel Altolaguirre","Pez en la tierra",,
104305,"Editorial Juventud, S. A.","Corazones orgullosos. Novela",,
104306,"Imprenta de Galo Sáez","Centinela alerta",,
104307,"Biblioteca Patria de Obras premiadas","De mi jardín. Novelas cortas",,
104308,"Librería Hernando","Candelabro. Novelas",,
104309,"Editorial Castro, S. A.","El Comunismo",,
104310,"Editorial Juventud, S. A.","Las puertas de la felicidad",,
104311,"Editorial Juventud, S. A.","Por qué me casé con él. Novela",,
104312,"Editorial Juventud","Mártir del alma. Novela",,
104313,"Editorial Reus, S. A.","Romances de amor antiguo y otras composiciones",,
104314,"Editorial Juventud, S. A.","Ráfagas del pasado",,
104315,"Francisco Beltrán, Librería Española y Extranjera","Remanso. Poesías",,
104316,"Espasa-Calpe, S. A.","Las catacumbas de la Rusia roja. Novela",,
104317,"Cenit","Mosko-Strom. Novela",,
104318,"Tipografía ""La Alianza""","La elegante ruletera. Novela",,
104319,"Editorial Pueyo","Tiempos nuevos. Novela",,
104320,"Editorial Juventud","El otro amor",,
104321,"M. Aguilar, Editor","Celia, lo que dice",,
104322,"Editorial Juventud, S. A.","Tragedias del hogar",,
104323,"Ediciones Sudeste","Júbilos. Poemas de niños, rosas, animales, máquinas y vientos",,
104324,"Editorial Plutarco","Escenas populares de la vida china",,
104325,"Editorial Juventud, S. A.","Infortunio",,
104326,"Tipografía Nueva Balear","Conozco una mujer…",,
104327,"Imprenta de Nicasio Medrano","Romances del sur",,
104328,"Imprenta Bolaños y Aguilar","Sol de la noche. Poesías",,
104329,"M. Aguilar, Editor","Santas que pecaron. Psicología del pecado de amor en la mujer",,
104330,"Editorial Juventud, S. A.","Por la misma senda",,
104331,"Ediciones Cierzo","Canciones en azul",,
104332,"Ediciones Cierzo","Canciones en azul",,
104333,"Imprenta Garcigoy","Explicación de octubre. (Historia comprimida de cuatro años de República en España)",,
104334,"Editorial Juventud, S. A.","Franciscquita de Asís",,
104335,"La Tentativa poética","Arco Iris",,
104336,"Editorial Juventud, S. A.","La Historia de Java",,
104337,"Sousa y Pereda, Librería","El pescador de estrellas",,
104338,"Espasa-Calpe, S. A.","Cien lecturas históricas",,
104339,"Editorial Juventud, S. A.","Memorias de… (De 1854 a 1931)",,
104340,"Editorial Juventud, S. A.","El sobrino de Isabel",,
104341,"Editorial Juventud, S. A.","La boda del Duque Kurt",,
104342,"Imprenta de C. Méndez y M. Altolaguirre","Teatro infantil de…: 1. El Carbón y la Rosa",,
104343,"Misiones de Arte","Breve historia de la escultura española",,
104344,"M. Aguilar, Editor","Cántico inútil",,
104501,"Araluce","Historias de Goethe",,
104502,"Araluce","Historias de Goethe",,
104851,"Editorial Ilustra Farré","Inquietud",,
112169,"Mundo Latino","La moral de lo inmoral",,
112171,"Mundo Latino","Amor de mujer",,
112198,"[Atlántida]","El signo de Siva",,
112199,"[Atlántida]","El mejor de los tres",,
112200,"[Atlántida]","Odios salvajes",,
112201,"[Atlántida]","Los locos de la calle",,
112202,"[Atlántida]","Luz roja",,
112203,"[Atlántida]","El padre Joselito",,
112204,"[Atlántida]","La que quiso ser libre",,
112205,"[Atlántida]","… Y en la hora de la muerte...",,
112206,"[Atlántida]","Paz suprema",,
112207,"[Atlántida]","El Centro de Mesa",,
112208,"[Atlántida]","Mi novia y mi novio",,
112209,"[Atlántida]","¿Cuál?",,
112210,"[Atlántida]","La amazona",,
112211,"[Atlántida]","¡Soy del ""Racing""!",,
112212,"[Atlántida]","El destino",,
112213,"[Atlántida]","La buena ""estrella""",,
112214,"[Atlántida]","La triste Adriana",,
112216,"[Atlántida]","Doble crimen",,
112217,"[Atlántida]","El hijo del cura",,
112218,"[Atlántida]","El vacío absoluto",,
112219,"[Atlántida]","La tragedia de Cornelio",,
112220,"[Atlámntida]","Titina, segunda tiple",,
112221,"[Atlántida]","La confesión de la Duquesa",,
112222,"[Atlántida]","Un día de emociones",,
112223,"[Atlántida]","La pena de no ser hombre",,
112224,"[Atlántida]","El fantasma",,
112225,"[Atlántida]","La sombra del otro amor",,
112226,"[Atlántida]","El prodigio de un amor",,
112227,"[Atlántida]","La caricia de los brillantes",,
112228,"[Atlántida]","Caza mayor",,
112229,"[Atlántida]","Isabel-Clara",,
112230,"Atlántida","Carnaval",,
112231,"[Atlántida]","La que se murió de pena",,
112232,"[Atlántida]","Historia de un drama que no gustó",,
112233,"[Àtlántida]","La hora buena",,
112234,"[Atlántida+","Misterio de amor y de dolor",,
112235,"[Atlántida]","Unos pasos de mujer",,
112236,"[Atlántida]","La Casa de la Cruz",,
112237,"[Atlántida]","Papeles de un loco",,
112238,"[Atlántida]","El último amor de María de Magdalá",,
112239,"[Atlántida]","La adúltera, sin saberlo",,
112240,"[Atlántida]","El bebé de Bernabé",,
112241,"[Atlántida]","Los ratos buenos y malos de Gil",,
112242,"[Atlántida]","El matrimonio de Restrepo",,
112243,"Atlántida","Flor del mal",,
112244,"[Atlántida]","La flor de ""La Rabadilla"". Novela cómica",,
112245,"[Atlántida]","El légamo de la tragedia",,
112246,"[Atlántida]","El maleficio amarillo",,
112247,"[Atlántida]","Por qué no aplaudió Nelly",,
112248,"[Atlántida]","El bebedor de lágrimas",,
112249,"[Atlántida]","Humo en los ojos",,
112250,"[Atlántida]","Devoradora",,
112251,"[Atlántida]","Nadie lo vio",,
112252,"[Atlántida]","La sangre triunfante",,
112253,"[Atlántida]","Una santa mujer",,
112254,"[Atlántida]","La hora del abandono",,
112255,"[Atlántida]","El emigrante",,
112256,"[Atlántida]","Mi Divina Majestad",,
112257,"[Atlántida]","La virtud en el pecado",,
112258,"[Atlántida]","Venus fue a galeras",,
112259,"[Atlántida]","Amor condicionado",,
112260,"[Atlántida]","Los amantes de Cuenca",,
112261,"[Atlántida]","El aderezo de esmeraldas",,
112262,"[Atlántida]","Fútbol... Jazz-band",,
112263,"[Atlántida]","Huella de luz",,
112264,"[Atlántida]","La carabina",,
112265,"[Atlántida]","La locura del ""Rolls""",,
112266,"[Atlántida]","La venganza del muerto",,
112267,"[Atlántida]","El burgo podrido",,
112268,"[Atlántida]","El juego de la vida",,
112269,"[Atlántida]","Los fantasmas. Novela original e inédita",,
112270,"[Atlántida]","La gloria de Santa Irene. (Sol de milagro)",,
112271,"[Atlántida]","¿Conoce usted al procesado?",,
112272,"[Atlántida]","Las doce aventuras del año. Novela inédita",,
112273,"[Atlántida]","La flor del Turia",,
112274,"[Atlántida]","Y el amor es otra cosa",,
112275,"[Atlántida]","Mi mujer",,
112276,"[Atlántida]","El niño perdido",,
112277,"[Atlántida]","El triunfo de Carmela. (Comedia de amor)",,
112278,"[Atlántida]","Huelga de golfos. Novela madrileña",,
112279,"[Atlántida]","Obra de amor, obra de arte",,
112280,"[Atlántida]","La mujer honrada... en casa y la pierna quebrada. (Apotegma castellano)",,
112281,"[Atlántida]","Nuevo juicio de Salomón",,
112282,"[Atlántida]","Las tres queridas",,
112283,"[Atlántida]","La culpa secreta",,
112284,"[Atlántida]","Amar y... morir",,
112285,"[Atlántida]","La dama del Luxemburgo",,
112286,"[Atlántida]","Navegar",,
112287,"[Atlántida]","Las dos manos del Amor",,
112288,"[Atlántida]","Alta mar",,
112289,"[Atlántica]","Malpica, el acusador",,
112290,"[Atlántida]","El último capricho de Montiel",,
112291,"[Atlántida]","La gota de agua",,
112292,"[Atlántida]","El marido de Mercedes",,
112293,"[Atlántida]","El tonto",,
112294,"[Atlántida]","La escoria del amor",,
112295,"[Atlántida]","Por qué engañan ellas",,
112296,"[Atlántida]","El verano de los membrillos",,
112297,"[Atlántida]","Viaje pintoresco",,
112298,"[Atlántida]","¡""La Voz"", que ha salido ahora...!",,
112299,"[Atlántida]","Emplazamiento",,
112300,"[Atlántida]","Más hombre que cura",,
112301,"[Atlántida]","El más bello amor de Mercedes",,
112302,"[Atlántida]","La sangre del sacrificio",,
112303,"[Atlántida]","El idilio de ""Artagnan"". Novela de la vida perruna",,
112304,"[Atlántida]","La tumba de tita Carmen",,
112305,"[Atlántida]","¡Lavó su honra!...",,
112306,"[Atlántida]","Felisa salva su casa",,
112307,"[Atlántida]","El crimen del sátiro. Folletín de una niña desaparecida",,
112308,"[Atlántida]","El carnaval en la Habana",,
112309,"[Atlántida]","Aventuras póstumas de Bonifacio Sanabria",,
112310,"[Atlántida]","El hijo postizo",,
112311,"[Atlántida]","La dama negra",,
112312,"[Atlántida]","La calma turbada",,
112313,"[Atlántida]","Ella es así",,
112314,"[Atlántida]","Olivia, la genial",,
112315,"[Atlántida]","La conquista del pájaro azul",,
112316,"[Atlántida]","El fruto en sazón",,
112317,"[Atlántida]","El nido en la tormenta",,
112318,"[Atlántida]","El embajador de la Luna",,
112319,"[Atlántida]","El amor de las histéricas. Novela corta",,
112320,"[Atlántida]","También en el fango hay rosas",,
112321,"[Atlántida]","¡Le pasa a cualquiera!",,
112322,"[Atlántida]","La reina de los Pirineos",,
112324,"[Atlántida]","¿Más fuerte que el amor?",,
112325,"[Atlántida]","Y bendita tú eres...:",,
112326,"[Atlántida]","La honrada golfemia",,
112327,"[Atlántida]","El reflejo de Caín",,
112328,"[Atlántida]","Los marineros y sus amigas",,
112329,"[Atlántida]","La vida",,
112330,"[Atlántida]","Charito, la más juncal",,
112331,"[Atlántida]","El cortijo de las palomas",,
112332,"[Atlántida]","El ángel del portal",,
112333,"[Atlántida]","El secreto de la baronesa",,
112334,"[Atlántida]","La mujer de mi amigo",,
112335,"[Atlántida]","Una chica traviesa",,
112336,"[Atlántida]","El rey Lear, impresor",,
112337,"[Atlántida]","La domadora",,
112338,"[Atlátida]","En el misterio de la noche",,
112339,"Àtlántida]","El Zodíaco y el amor",,
112340,"Atlántida]","Gil Balduquín y su Ángel",,
112341,"[Atlántida]","Las ojeras",,
112342,"[Atlántida]","La devoradora",,
112343,"[Atlántida]","La verdadera mujer",,
112344,"[Atlántida]","Los eslabones",,
112345,"[Atlántida]","El amor no admite leyes",,
112346,"[Atlántida]","Olga, la revolucionaria",,
112347,"[Atlántida]","La santa desconocida",,
112348,"[Atlántida]","La vuelta del marido pródigo",,
112349,"[Atlántida]","El réprobo",,
112350,"[Atlántida]","El intruso",,
112351,"[Atlántida]","Olla podrida",,
112352,"[Atlántida]","Muchas se casan",,
112353,"[Atlántida]","Precio de mujer",,
112354,"[Atlántida]","La campanera",,
112355,"[Atlántida]","Murió en mitad de la calle",,
112356,"[Atlántida]","La liga",,
112357,"[Atlántida]","Flor de fango",,
112358,"[Atlántida]","El hotel vacío",,
112359,"[Atlántida]","El Canelo",,
112360,"[Atlántida]","Zacarías el Cruzado o Agüero nigromante",,
112361,"[Atlántida]","Águilas de acero. Novela de la guerra",,
112362,"[Atlántida]","Pasión y muerte",,
112363,"[Atlántida]","Juego de bolos",,
112364,"[Atlántida]","Un viaje de boda",,
112365,"[Atlántida]","El beso monstruoso",,
112366,"[Atlántida]","La máscara de bronce",,
112367,"[Atlántida]","Don Paco, el temerario",,
112368,"[Atlántida]","Monsieur Cornelle",,
112369,"[Atlántida]","El ladrón",,
112370,"[Atlántida]","Piedra de luna",,
112371,"[Atlántida]","Primavera",,
112372,"[Atlántida]","Conquista de torero",,
112373,"[Atlántida]","Garagarza o El monstruo de Anita Esparza",,
112374,"[Atlántida]","Río arriba",,
112375,"[Atlántida]","La tragedia de un hombre que no sabía adónde ir",,
112376,"[Atlántida]","La piel de Paca",,
112377,"[Atlántida]","Judías verdes",,
112378,"[Atlántida]","La bohemia londinense. Novela madrileña",,
112379,"[Atlántida]","El santo que se condenó",,
112380,"[Atlántida]","La venganza de Gaitán",,
112381,"[Atlántida]","Tentación",,
112382,"[Atlántida]","La buscadora de inquietudes",,
112383,"[Atlántida]","Ella y la otra",,
112384,"[Àtlántida]","La Emperatriz del Rastro",,
112385,"[Atlántida]","Una mujer precavida",,
112386,"[Atlántida]","El crimen del otro",,
112387,"[Atlántida]","Los labios de la herida",,
112388,"[Atlántida]","Canción de juventud",,
112389,"[Atlántida]","Petenera",,
112390,"[Atlántida]","Lance de amor",,
112391,"[Atlántida]","La desconocida de todas las noches",,
112392,"[Atlántida]","Los hombres de ""La Charca"":",,
112393,"[Atlántida]","Aurora de España",,
112394,"[Atlántida]","Casta no es Pura",,
112395,"[Atlántida]","Javiera Pompadour",,
112396,"[Atlántida]","Un error judicial",,
112397,"[Atlántida]","Un pobre hombre",,
112398,"[Atlántida]","Vivir dos veces",,
112399,"[Atlántida]","El viejecito de la Paloma",,
112400,"[Atlántida]","Lo horrible",,
112401,"[Atlántida]","El encanto fatal",,
112402,"[Atlántida]","El náufrago",,
112403,"[Atlántida]","La novela de un libertino",,
112404,"[Atlántida]","El gallo de Santiagón",,
112405,"[Atlántida]","El que nace feo y pobre",,
112406,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","0,60",,
112407,"[Atlántida]","Doña Milagros",,
112408,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La Diablo",,
112409,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Gente brava",,
112410,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El amo del mundo",,
112411,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Los micos",,
112412,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Trata de blancas",,
112413,"[Atlántida]","Villa-Miel",,
112414,"[Atlántida]","El carmen de los claveles",,
112415,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La Venus de encrucijada",,
112416,"[Atlántida]","La confirmación del amor",,
112417,"[Atlántida]","Se perdió para siempre",,
112418,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La paz familiar",,
112419,"Compañía Ibero-Americana de Publicaciones / Atlántida","La hija del muerto",,
112420,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La mujer, la espada y la verdad",,
112421,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La suerte",,
112422,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El cristiano errante",,
112423,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Montmartre en camisa",,
112424,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Muy siglo XX",,
112425,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Chrysotemis",,
112426,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El doctor y sus amigas",,
112427,"Compañía Ibero-Americana de Publicaciones  (CIAP) / Atlántida","La herencia",,
112428,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Verde y con pintas",,
112429,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La moral de los idiotas",,
112430,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Las furias cautivas",,
112431,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Sangre en la guarida",,
112432,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La noche de Venecia",,
112433,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Los señores apaches",,
112434,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Lluvia de oro",,
112435,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El tiro por la culata",,
112436,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Carne congelada o La jugarreta de Frescucio. (Novela cómica tirando a bufa)",,
112437,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La viuda trágica",,
112438,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Renunciar es poseer",,
112439,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Cuando ya no es tiempo",,
112440,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Los niños de París",,
112441,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Socorro, la samaritana",,
112442,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La casa de Astrarena",,
112443,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Un ligero percance",,
112444,"Compañia Ibero-Americana de Publicaciones (CIAP) / Atlántida","La calle de Provenza: novela",,
112446,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Las rosas de la burla",,
112447,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Cadalso de oro",,
112448,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El fabricante de recuerdos",,
112449,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Horas de París",,
112450,"Compañía Ibero-Americana de Publicaciones (CIAP) /  Atlántida","Seducción",,
112451,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La siesta",,
112452,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Cómo odian las feas (novela madrileña)",,
112453,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Así somos...",,
112454,"Compañía Ibero Americana de Publicaciones (CIAP) / Atlántida","Noche de amor",,
112455,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La mujer del Pope",,
112456,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La Traviata en Marsella",,
112457,"Compañía Ibero Americana de Publicaciones (CIAP) / Atlántida","…y ellas, morenos",,
112458,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La niña del jefe",,
112459,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La Manolo",,
112460,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Fragmentos de una novela",,
112461,"Compañía Ibero Americana de Publicaciones (CIAP) / Atlántida","El viaje sin retorno",,
112462,"Compañía Ibero Americana de Publicaciones (CIAP) / Atlántida","Sor Dedal",,
112463,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La aventura de los ojos claros",,
112464,"Compañía Ibero Americana de Publicaciones (CIAP) / Atlántida","Un pobre loco",,
112465,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Fábula de amor",,
112466,"Compañía Ibero-Americana de Publicaciones (CIAP) /  Atlántida","Del ""diario"" de un marido infiel",,
112467,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El ferial de las locas",,
112468,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Luna en el desierto",,
112469,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Las reales antecámaras",,
112470,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El foro de los gatos",,
112471,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","En las fronteras del pecado",,
112472,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Tres Peces, 4, 1.º. Novela cómica",,
112473,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La venganza de los hijos artificiales",,
112474,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El millonario polígamo",,
112475,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Ilustres bodas de plata",,
